mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_dropout,param_epochs,param_hidden_dim,param_input_dim,param_learning_rate,param_output_dim,param_weight_decay,params,Picohttpparser_test_score,CSimpleJSONParser_test_score,Benoitc_HTTP_test_score,CParserXML_test_score,cJSON_test_score,YACC_Calculator_test_score,ELF_Parser_test_score,Network_Packet_Analyzer_test_score,Packcc_test_score,PCAP_Parser_test_score,mean_test_score,std_test_score,rank_test_score
38.325115442276,6.0002691133669,0.2286475419998169,0.23812275293742807,32,0.01,20,64,1,0.1,2,0.0,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 20, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6964285714285714,0.007168458781362007,0.21428571428571427,0.09178827444956476,0.21136026967857355,53
39.39652886390686,6.163938415258555,0.24349701404571533,0.22386410504652834,32,0.01,20,64,1,0.1,2,0.01,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 20, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
37.49111504554749,5.289970810817218,0.24271645545959472,0.23756007453732877,32,0.01,20,64,1,0.01,2,0.0,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 20, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.017964071856287425,0.2554347826086957,0.06315789473684211,0.0,0.0,0.13793103448275862,0.0,0.0,0.0,0.07142857142857142,0.05459163551131553,0.07992690418338916,64
49.95050055980683,9.065301317984055,0.32632646560668943,0.4002665191338612,32,0.01,20,64,1,0.01,2,0.01,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 20, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
54.27953698635101,6.9456763602513805,0.1996089458465576,0.19606082670812994,32,0.01,40,16,1,0.1,2,0.0,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 40, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.8235294117647058,0.0,0.5862068965517241,0.8209606986899564,0.0,0.8978494623655914,0.0,0.3128546469371978,0.390277983284738,2
54.548604893684384,7.003870273795142,0.20474648475646973,0.18491273848153586,32,0.01,40,16,1,0.1,2,0.01,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 40, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
54.022979617118835,8.436257573017318,0.20916223526000977,0.21313525048212897,32,0.01,40,16,1,0.01,2,0.0,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 40, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.20359281437125748,0.0,0.25263157894736843,0.11764705882352941,0.8423076923076923,1.0,0.13973799126637554,0.0,0.4731182795698925,0.0,0.30290354152861154,0.33977314279915805,4
64.50008983612061,8.93200003046125,0.2429720401763916,0.24080591823954514,32,0.01,40,16,1,0.01,2,0.01,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 40, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
63.63599541187286,9.875835769896963,0.2524324893951416,0.24931703231736288,32,0.01,40,32,1,0.1,2,0.0,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 40, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.014970059880239521,0.0,0.06315789473684211,0.15196078431372548,0.0,0.7241379310344828,0.0,0.0,0.36917562724014336,0.0,0.13234022972054332,0.22645797076187082,35
66.49396095275878,10.726882579904808,0.208227801322937,0.18222653049243576,32,0.01,40,32,1,0.1,2,0.01,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 40, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
65.69899451732635,10.327963131995377,0.24442217350006104,0.24135872483386686,32,0.01,40,32,1,0.01,2,0.0,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 40, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.09580838323353294,0.03260869565217391,0.0,0.49019607843137253,0.0,0.5862068965517241,0.8427947598253275,0.0,0.0,0.0,0.2047614813694131,0.29752372323351395,18
93.70598909854888,16.04494766883454,0.34094929695129395,0.3753091806650237,32,0.01,40,32,1,0.01,2,0.01,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 40, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
89.90812456607819,14.851955119113038,0.3217254877090454,0.32191476416921344,32,0.01,40,64,1,0.1,2,0.0,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 40, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.02694610778443114,0.0,0.0,0.0,0.07307692307692308,0.0,0.0,0.0,0.26523297491039427,0.0,0.03652560057717485,0.07941893062469765,71
94.75738878250122,13.99254322733016,0.2832186698913574,0.28848860899671785,32,0.01,40,64,1,0.1,2,0.01,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 40, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
88.76814210414886,10.92014906454881,0.24975433349609374,0.31151301190305347,32,0.01,40,64,1,0.01,2,0.0,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 40, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.27844311377245506,0.14130434782608695,0.0,0.17647058823529413,0.5846153846153846,0.0,0.8427947598253275,0.0,0.46415770609318996,0.0,0.24877859003677383,0.2787923990123893,8
123.7655745267868,19.14782300872517,0.2891474723815918,0.3483791312871404,32,0.01,40,64,1,0.01,2,0.01,"{'batch_size': 32, 'dropout': 0.01, 'epochs': 40, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
16.685525679588316,2.894973444285488,0.20196068286895752,0.17378300268033986,32,0.1,10,16,1,0.1,2,0.0,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
15.251216888427734,2.410964989100497,0.24514126777648926,0.24359817898565636,32,0.1,10,16,1,0.1,2,0.01,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
13.596932554244995,1.9915488141401212,0.20485692024230956,0.15211374690994858,32,0.1,10,16,1,0.01,2,0.0,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
12.561619329452515,1.7142563057114488,0.18848271369934083,0.16237571514621255,32,0.1,10,16,1,0.01,2,0.01,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
15.055674743652343,2.0561846025895996,0.20733277797698973,0.22169368403329984,32,0.1,10,32,1,0.1,2,0.0,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.3652694610778443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4121863799283154,0.0,0.07774558410061597,0.1558446766890191,57
13.89555766582489,1.9980844969159328,0.18204641342163086,0.16063429587789452,32,0.1,10,32,1,0.1,2,0.01,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
13.746900272369384,1.5836228886104244,0.17924418449401855,0.15336779977903975,32,0.1,10,32,1,0.01,2,0.0,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.06315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00631578947368421,0.018947368421052633,86
13.617436933517457,1.981963364402581,0.17638769149780273,0.1896630679819291,32,0.1,10,32,1,0.01,2,0.01,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
17.2066091299057,2.1491593867907333,0.19689815044403075,0.18867917517062105,32,0.1,10,64,1,0.1,2,0.0,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.7161572052401747,0.0,0.0,0.0,0.07161572052401746,0.2148471615720524,61
18.233394622802734,2.4116087549382588,0.19643018245697022,0.19295985223581583,32,0.1,10,64,1,0.1,2,0.01,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
18.510169434547425,2.531199869160155,0.1852771520614624,0.183800131023862,32,0.1,10,64,1,0.01,2,0.0,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.006896551724137931,0.02068965517241379,84
17.76311573982239,2.463925005437457,0.19122648239135742,0.17519824343513837,32,0.1,10,64,1,0.01,2,0.01,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
24.812942719459535,3.367776966758369,0.17258481979370116,0.16339714893645602,32,0.1,20,16,1,0.1,2,0.0,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.5172413793103449,0.2576419213973799,0.0,0.0,0.0,0.07748833007077247,0.16549126598120878,58
25.446669220924377,3.0187640957866297,0.19064106941223144,0.16353911190273465,32,0.1,20,16,1,0.1,2,0.01,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
25.837987995147706,3.7104093105043225,0.23066504001617433,0.24880996978699113,32,0.1,20,16,1,0.01,2,0.0,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.06315789473684211,0.1715686274509804,0.0,0.5862068965517241,0.2314410480349345,0.0,0.5340501792114696,0.0,0.15864246459859505,0.2154445348691755,25
28.012031316757202,4.960267143570454,0.21668493747711182,0.25330342612437656,32,0.1,20,16,1,0.01,2,0.01,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
29.000580048561098,4.662441957611914,0.1960822343826294,0.16688167239413493,32,0.1,20,32,1,0.1,2,0.0,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05789473684210526,0.17368421052631583,63
29.922924280166626,4.226828555278701,0.23048753738403321,0.2712371247473351,32,0.1,20,32,1,0.1,2,0.01,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
30.853202056884765,4.3274986786118435,0.22133607864379884,0.2084744673889856,32,0.1,20,32,1,0.01,2,0.0,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.23652694610778444,0.0,0.3263157894736842,0.0,0.0,0.5172413793103449,0.0,0.0,0.38530465949820786,0.0,0.14653887743900215,0.19070628982442545,30
35.86936004161835,5.513207391281202,0.28232998847961427,0.37236889055326133,32,0.1,20,32,1,0.01,2,0.01,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
38.44052324295044,5.729584667023403,0.21743860244750976,0.24471098198826885,32,0.1,20,64,1,0.1,2,0.0,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.07885304659498207,0.0,0.010059217702976467,0.023829633109664433,83
40.21840558052063,6.347156564905214,0.2276933193206787,0.24385718160289918,32,0.1,20,64,1,0.1,2,0.01,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
39.79712941646576,5.782035519325844,0.20869886875152588,0.22562251541584782,32,0.1,20,64,1,0.01,2,0.0,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.22105263157894736,0.0,0.0,0.0,0.8209606986899564,0.0,0.0,0.0,0.10420133302689036,0.24784300608967563,45
50.01543869972229,8.19512666536744,0.34249846935272216,0.385228632048939,32,0.1,20,64,1,0.01,2,0.01,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 20, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
53.393253326416016,6.784409133522973,0.19623241424560547,0.17403450146818877,32,0.1,40,16,1,0.1,2,0.0,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.07608695652173914,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.36379928315412186,0.0,0.04504125554653347,0.10861068073086198,67
57.3405280828476,6.389485208144421,0.20957558155059813,0.16145295882018376,32,0.1,40,16,1,0.1,2,0.01,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
56.552862191200255,6.65578634440042,0.1936173677444458,0.1710493011536335,32,0.1,40,16,1,0.01,2,0.0,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.11956521739130435,0.3684210526315789,0.24019607843137256,0.05384615384615385,0.2413793103448276,0.19213973799126638,0.0,0.0,0.0,0.12155475506365036,0.12571775658270434,38
68.54476754665374,9.268751929921564,0.24832649230957032,0.2537389721261343,32,0.1,40,16,1,0.01,2,0.01,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
66.85475344657898,9.201619420211188,0.23799469470977783,0.2315109542109862,32,0.1,40,32,1,0.1,2,0.0,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010526315789473684,0.0031578947368421048,93
70.27095813751221,9.981783059925828,0.20310070514678955,0.184198710816348,32,0.1,40,32,1,0.1,2,0.01,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
70.32553799152375,8.703232888012627,0.21285974979400635,0.18809456297779056,32,0.1,40,32,1,0.01,2,0.0,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.4491017964071856,0.41847826086956524,0.0,0.0,0.05384615384615385,0.0,0.8209606986899564,0.0,0.6648745519713262,0.5714285714285714,0.2978690033212759,0.30578124634155857,5
92.22503671646118,13.208798777236217,0.2762442588806152,0.2655504041752271,32,0.1,40,32,1,0.01,2,0.01,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
90.64060089588165,14.990068733544733,0.25225679874420165,0.240651172382795,32,0.1,40,64,1,0.1,2,0.0,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.09782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.020893719806763283,0.04189289561242491,77
91.84525573253632,10.341497297431324,0.25007460117340086,0.2544176542107924,32,0.1,40,64,1,0.1,2,0.01,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
92.39450755119324,12.310605811452819,0.23091084957122804,0.2145225179488019,32,0.1,40,64,1,0.01,2,0.0,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.3323353293413174,0.5652173913043478,0.06315789473684211,0.0392156862745098,0.0,0.06896551724137931,0.3537117903930131,0.0,0.3709677419354839,0.0,0.17935713512268933,0.19525362477372654,22
122.20735440254211,20.06183945753009,0.2961231470108032,0.3513796525808276,32,0.1,40,64,1,0.01,2,0.01,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 40, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
11.852970910072326,1.9555028555371137,0.27861976623535156,0.3129482749285829,64,0,10,16,1,0.1,2,0.0,"{'batch_size': 64, 'dropout': 0, 'epochs': 10, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.10784313725490197,0.0,1.0,0.7991266375545851,0.0,0.0,0.0,0.19069697748094872,0.3586893018893346,19
11.033728623390198,1.7818121824803121,0.1895536422729492,0.16805974293741802,64,0,10,16,1,0.1,2,0.01,"{'batch_size': 64, 'dropout': 0, 'epochs': 10, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
9.551044511795045,1.264798394701463,0.18688619136810303,0.17774496911893545,64,0,10,16,1,0.01,2,0.0,"{'batch_size': 64, 'dropout': 0, 'epochs': 10, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
9.36380889415741,1.219243462565937,0.17731688022613526,0.18939326142175864,64,0,10,16,1,0.01,2,0.01,"{'batch_size': 64, 'dropout': 0, 'epochs': 10, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
9.918846940994262,1.9465718993543482,0.19823193550109863,0.20246391526790433,64,0,10,32,1,0.1,2,0.0,"{'batch_size': 64, 'dropout': 0, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.6437125748502994,0.04891304347826087,0.2,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.13541640798670218,0.22054479835212362,33
9.810116696357728,1.4366809520366024,0.22591567039489746,0.2685188559848981,64,0,10,32,1,0.1,2,0.01,"{'batch_size': 64, 'dropout': 0, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
8.990224504470826,1.1114271390412247,0.17042183876037598,0.1625623446262945,64,0,10,32,1,0.01,2,0.0,"{'batch_size': 64, 'dropout': 0, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
9.4755788564682,1.5641927966595328,0.18054437637329102,0.1595649955597776,64,0,10,32,1,0.01,2,0.01,"{'batch_size': 64, 'dropout': 0, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
11.88732397556305,2.055201805361798,0.2654482364654541,0.3878503194004715,64,0,10,64,1,0.1,2,0.0,"{'batch_size': 64, 'dropout': 0, 'epochs': 10, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.0,0.3448275862068966,0.8427947598253275,0.0,0.0,0.0,0.1187622346032224,0.2623288752155961,40
12.819018363952637,2.357102842206529,0.22901408672332763,0.27131201103323643,64,0,10,64,1,0.1,2,0.01,"{'batch_size': 64, 'dropout': 0, 'epochs': 10, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
11.827273988723755,2.134067197758489,0.23692870140075684,0.27827983456153654,64,0,10,64,1,0.01,2,0.0,"{'batch_size': 64, 'dropout': 0, 'epochs': 10, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0015384615384615385,0.004615384615384615,92
11.74404172897339,1.6944268314779145,0.22216856479644775,0.27077809929305663,64,0,10,64,1,0.01,2,0.01,"{'batch_size': 64, 'dropout': 0, 'epochs': 10, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
17.963301181793213,2.4437748270425326,0.1842972755432129,0.195443076487999,64,0,20,16,1,0.1,2,0.0,"{'batch_size': 64, 'dropout': 0, 'epochs': 20, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.0029940119760479044,0.0,0.2,0.22549019607843138,0.015384615384615385,0.0,0.0,0.0,0.7293906810035843,0.0,0.1173259504442679,0.22032894909296397,42
17.563288044929504,2.6826135636151576,0.17557249069213868,0.1990108494693757,64,0,20,16,1,0.1,2,0.01,"{'batch_size': 64, 'dropout': 0, 'epochs': 20, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
