mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_dropout,param_epochs,param_hidden_dim,param_input_dim,param_learning_rate,param_output_dim,param_weight_decay,params,Picohttpparser_test_score,CSimpleJSONParser_test_score,Benoitc_HTTP_test_score,CParserXML_test_score,cJSON_test_score,YACC_Calculator_test_score,ELF_Parser_test_score,Network_Packet_Analyzer_test_score,Packcc_test_score,PCAP_Parser_test_score,mean_test_score,std_test_score,rank_test_score
22.06861810684204,3.125098845180657,0.18165440559387208,0.2084814752049771,32,0,20,64,1,0.1,2,0.01,"{'batch_size': 32, 'dropout': 0, 'epochs': 20, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.7183308494783905,0.30363036303630364,0.0,0.0,0.27792624265098875,0.0,0.0,0.0,0.0,0.0,0.1299887455165683,0.22725819312277573,111
20.11339681148529,2.2768504621002044,0.15588905811309814,0.16185125060116992,32,0,20,64,1,0.01,2,0.0,"{'batch_size': 32, 'dropout': 0, 'epochs': 20, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.17328519855595667,0.3577235772357724,0.1111111111111111,0.4938704028021016,0.6285714285714286,0.4705882352941176,0.0,0.43147208121827413,0.0,0.26666220347887626,0.2249185961114559,58
25.760502791404726,5.836875533998036,0.15890679359436036,0.15023244700498375,32,0,20,64,1,0.01,2,0.01,"{'batch_size': 32, 'dropout': 0, 'epochs': 20, 'hidden_dim': 64, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.4956063268892794,0.0,0.0,0.0,0.0,0.0,0.04956063268892794,0.1486818980667838,131
31.48908910751343,3.997241062110929,0.1355844259262085,0.12152320460328994,32,0,40,16,1,0.1,2,0.0,"{'batch_size': 32, 'dropout': 0, 'epochs': 40, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.14652014652014653,0.47297297297297297,0.5633802816901409,0.5386819484240687,0.6329113924050632,0.16608996539792387,0.0,0.40802092414995633,0.0,0.29285776315602724,0.24284444758590995,34
32.46092619895935,3.866120763309729,0.1398763418197632,0.1234565153728563,32,0,40,16,1,0.1,2,0.01,"{'batch_size': 32, 'dropout': 0, 'epochs': 40, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183
31.970854687690736,3.5952074333951685,0.1458591938018799,0.13567803668237527,32,0,40,16,1,0.01,2,0.0,"{'batch_size': 32, 'dropout': 0, 'epochs': 40, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.14652014652014653,0.37606837606837606,0.4367816091954023,0.24678663239074553,0.6486486486486487,0.4705882352941176,0.0,0.42480883602378927,0.0,0.2750202484141226,0.2192890617997761,51
38.92047894001007,5.553382463017523,0.15830814838409424,0.15157131732151022,32,0,40,16,1,0.01,2,0.01,"{'batch_size': 32, 'dropout': 0, 'epochs': 40, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.36036036036036034,0.0,0.0,0.0,0.0,0.0,0.036036036036036036,0.1081081081081081,150
34.894120359420775,3.7541292803569477,0.15023460388183593,0.14342920604834444,32,0,40,32,1,0.1,2,0.0,"{'batch_size': 32, 'dropout': 0, 'epochs': 40, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.30363036303630364,0.6210526315789474,0.1621621621621622,0.3724978241949521,0.0,0.48910411622276034,0.0,0.2484210526315789,0.0,0.21968681498267045,0.2147700755552557,86
37.989862775802614,4.861221332744589,0.15240862369537353,0.14593104995870468,32,0,40,32,1,0.1,2,0.01,"{'batch_size': 32, 'dropout': 0, 'epochs': 40, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.2681912681912682,0.0,0.06160173551477899,0.12448365552039302,122
37.11762225627899,4.247992099108064,0.1690991163253784,0.1779841790664718,32,0,40,32,1,0.01,2,0.0,"{'batch_size': 32, 'dropout': 0, 'epochs': 40, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'output_dim': 2, 'weight_decay': 0.0}",0.42080378250591016,0.21201413427561835,0.4933333333333333,0.2711864406779661,0.4954128440366972,0.647887323943662,0.4479166666666667,0.0,0.4316666666666667,0.0,0.34202211921065206,0.20525878825232446,10
