mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_dropout,param_epochs,param_hidden_dim,param_input_dim,param_learning_rate,param_num_relations,param_output_dim,param_weight_decay,params,Picohttpparser_test_score,CSimpleJSONParser_test_score,Benoitc_HTTP_test_score,CParserXML_test_score,cJSON_test_score,YACC_Calculator_test_score,ELF_Parser_test_score,Network_Packet_Analyzer_test_score,Packcc_test_score,PCAP_Parser_test_score,mean_test_score,std_test_score,rank_test_score
10.914009261131287,1.5065784738339576,0.14684197902679444,0.13313355248606584,32,0.1,10,32,1,0.1,1,2,0.01,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.25,0.0,0.30246913580246915,0.0,0.0,0.0,0.055246913580246915,0.11111496906882519,36
10.589956164360046,1.2860310384449216,0.14854774475097657,0.14419910665501612,32,0.1,10,32,1,0.01,1,2,0.0,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.4133016627078385,0.14652014652014653,0.34782608695652173,0.1111111111111111,0.43711340206185567,0.647887323943662,0.48910411622276034,0.0,0.36594202898550726,0.0,0.29588058785094035,0.20835651578869493,7
10.776615238189697,1.2931856924493406,0.14431958198547362,0.13835668425415296,32,0.1,10,32,1,0.01,1,2,0.01,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 10, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
23.823467564582824,3.0293648479240454,0.1471257448196411,0.13330102198909688,32,0.1,25,16,1,0.1,1,2,0.0,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 25, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.5324675324675325,0.0,0.36644591611479027,0.0,0.0,0.0,0.0,0.0,0.08989134485823227,0.18357552771681043,31
24.63638973236084,2.925257041651401,0.14812097549438477,0.14004782116469988,32,0.1,25,16,1,0.1,1,2,0.01,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 25, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
24.15096879005432,2.8170427220744227,0.1454094409942627,0.13292048485235258,32,0.1,25,16,1,0.01,1,2,0.0,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 25, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.4748858447488585,0.292358803986711,0.4580152671755725,0.368,0.4735576923076923,0.0,0.16608996539792387,0.0,0.41860465116279066,0.0,0.26515122247795486,0.1949905463058507,11
27.075711297988892,3.988720096372764,0.17724392414093018,0.18125946215476027,32,0.1,25,16,1,0.01,1,2,0.01,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 25, 'hidden_dim': 16, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.35665914221218964,0.0,0.0,0.0,0.0,0.0,0.03566591422121897,0.1069977426636569,41
27.83367078304291,2.651586632021446,0.15980217456817628,0.1594048864242791,32,0.1,25,32,1,0.1,1,2,0.0,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 25, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.0,0.0,0.37606837606837606,0.0,0.3659305993690852,0.35714285714285715,0.5115207373271891,0.0,0.44709626093874305,0.0,0.20577588308462508,0.2099988185943125,19
29.164979147911072,3.70745404378885,0.15832118988037108,0.15242144788864712,32,0.1,25,32,1,0.1,1,2,0.01,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 25, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.1, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
28.462834334373476,3.1514723323562936,0.1601116180419922,0.15461508634129098,32,0.1,25,32,1,0.01,1,2,0.0,"{'batch_size': 32, 'dropout': 0.1, 'epochs': 25, 'hidden_dim': 32, 'input_dim': 1, 'learning_rate': 0.01, 'num_relations': 1, 'output_dim': 2, 'weight_decay': 0.0}",0.38647342995169076,0.17328519855595667,0.5125,0.4944649446494465,0.4102564102564103,0.6268656716417911,0.45340050377833757,0.0,0.405240174672489,0.0,0.3462486333506122,0.20462713677495092,1
